appid,name_x,playtime_forever,img_icon_url,has_community_visible_stats,content_descriptorids,has_leaderboards,playtime_2weeks,participant_id,playtime_hours,achievement_ratio,playtime_windows_forever,playtime_mac_forever,playtime_linux_forever,playtime_deck_forever,rtime_last_played,playtime_disconnected,name_y,type,genres,categories,release_date,developer,publisher,name,hltb_main_story,hltb_main_extra,hltb_completionist
304930,Unturned,48,e18009fb628b35953826efe47dc3be556b689f4c,True,,,,User1,0.8,0.060240963855421686,,,,,,,Unturned,game,"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","7 Jul, 2017",Smartly Dressed Games,Smartly Dressed Games,Unturned,20.75,62.62,120.04
700330,SCP: Secret Laboratory,0,ea2e9a0aa3b0d3393e7452913b3c255cd23a13ba,True,"[2, 5]",,,User1,0.0,0.0,,,,,,,SCP: Secret Laboratory,game,"['Action', 'Free To Play']","['Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Cloud', 'Valve Anti-Cheat enabled']","29 Dec, 2017",Northwood Studios,Northwood Studios,SCP: Secret Laboratory,15.0,22.97,76.0
466240,Deceit,1148,9ab4436d104e73d560f6e0c439bcb150a9c5a174,True,"[2, 5]",,,User1,19.1,0.6428571428571429,,,,,,,Deceit,game,"['Action', 'Indie', 'Free To Play']","['Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet']","3 Mar, 2017",World Makers,World Makers,Deceit,3.8,8.75,43.33
480430,Hide and Shriek,17,15b3e34dd910432ff43a09d994984435b352f097,True,,,,User1,0.3,0.0,,,,,,,Hide and Shriek,game,"['Action', 'Free To Play']","['Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Stats']","19 Oct, 2017",Funcom,Funcom,Hide and Shriek,0.0,0.0,0.0
739630,Phasmophobia,3043,125673b382059f666ec81477173380a76e1df0be,True,,,,User1,50.7,0.5,,,,,,,Phasmophobia,game,"['Action', 'Indie', 'Early Access']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Tracked Controller Support', 'VR Supported', 'Steam Trading Cards', 'Camera Comfort', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","18 Sep, 2020",Kinetic Games,Kinetic Games,Phasmophobia,19.91,39.66,130.65
236870,HITMAN™,6,a4c559b6a3a7706d2f6c44a84e1daa8532bee741,True,"[2, 5]",,,User1,0.1,0.014492753623188406,,,,,,,HITMAN™,game,['Action'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","11 Mar, 2016","IO Interactive A/S, Feral Interactive (Linux), Feral Interactive (Mac)","IO Interactive A/S, Feral Interactive (Linux), Feral Interactive (Mac)",HITMAN™,,,
368230,Kingdom: Classic,0,0d741624c643448ff74741f50a4b80a24529b869,True,,,,User1,0.0,0.0,,,,,,,Kingdom: Classic,game,"['Indie', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","21 Oct, 2015","Noio, Licorice",Raw Fury,Kingdom: Classic,8.06,13.21,24.54
589370,Fur Fun,0,b109b6d76e395dc3be7950aa093c93c9be228416,True,,,,User1,0.0,0.0,,,,,,,,,[''],[''],,,,,,,
793460,112 Operator,0,c7969b412c7fb346e46e35c7478dc3f641863d09,True,,,,User1,0.0,0.0,,,,,,,112 Operator,game,"['Indie', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","23 Apr, 2020",Jutsu Games,Games Operators,112 Operator,10.42,18.79,28.14
797470,METAL GEAR SURVIVE BETA,0,a2aea51e5e951c63fab10807a7bdb12a73f86e8e,,,,,User1,0.0,0.0,,,,,,,,,[''],[''],,,,,,,
34270,SEGA Mega Drive & Genesis Classics,0,2cda9462fbaf9309e5aedce99ad8452adf8a40bd,True,,,,User1,0.0,0.0,,,,,,,SEGA Mega Drive and Genesis Classics,game,"['Action', 'Adventure', 'Casual', 'RPG']","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Full controller support', 'VR Supported', 'Steam Trading Cards', 'Steam Workshop', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","1 Jun, 2010",D3T Limited,SEGA,SEGA Mega Drive and Genesis Classics,,,
4560,Company of Heroes - Legacy Edition,59,64946619217da497c9b29bc817bb40dd7d28c912,,"[2, 5]",,,User1,1.0,0.0,,,,,,,Company of Heroes - Legacy Edition,game,"['Action', 'Strategy']","['Single-player', 'Multi-player', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","Jul 17, 2007",Relic Entertainment,SEGA,Company of Heroes - Legacy Edition,,,
228200,Company of Heroes ,0,df92dc239acb3cf5d3e3eba645f3df2aaf7f91ad,True,,,,User1,0.0,0.0,,,,,,,Company of Heroes,game,"['Action', 'Strategy']","['Single-player', 'Multi-player', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","11 Sep, 2006",Relic Entertainment,Relic Entertainment,Company of Heroes,19.34,27.3,79.34
99300,Renegade Ops,0,def6f08f177180ab15bbf7c90ba8d323159ecd7d,True,,,,User1,0.0,0.0,,,,,,,Renegade Ops,game,['Action'],"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","26 Oct, 2011",Avalanche Studios,SEGA,Renegade Ops,4.81,6.53,13.43
687850,Head Goal: Soccer Online,2,7a3e14e636feb76fff674bbf5e41aa48f5786ed7,,,,,User1,0.0,0.0,,,,,,,Head Goal: Soccer Online,game,['Sports'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'In-App Purchases', 'Family Sharing']","18 Aug, 2017",Unusualsoft,Unusualsoft,Head Goal: Soccer Online,0.0,0.0,0.0
814200,Simple Story - Alex,0,c3ce34699e92b4db2ee71a407509e12761d19606,True,,,,User1,0.0,0.0,,,,,,,Simple Story - Alex,game,['Adventure'],"['Single-player', 'Steam Achievements', 'Family Sharing']","22 Mar, 2018",KuKo,KuKo,Simple Story - Alex,0.42,0.55,0.56
815370,Green Hell,1056,d118d766ef0107189e71b1410bebe13831b70d7b,True,[5],,,User1,17.6,0.6176470588235294,,,,,,,Green Hell,game,"['Action', 'Adventure', 'Indie', 'Simulation']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Adjustable Text Size', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Subtitle Options', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']","5 Sep, 2019",Creepy Jar,Creepy Jar,Green Hell,16.48,27.37,43.0
646910,The Crew 2,3963,c627b2fa24d61b4042afbd2b183f49b9ca59bc45,True,,,,User1,66.0,0.6470588235294118,,,,,,,The Crew™ 2,game,"['Action', 'Massively Multiplayer', 'Racing']","['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Captions available', 'In-App Purchases', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet']","28 Jun, 2018",Ivory Tower,Ubisoft,The Crew™ 2,,,
737800,F1 2018,1865,6bde4fea9075bf74379941d696004e7b356c5af2,True,,True,,User1,31.1,0.24,,,,,,,F1 2018,game,"['Racing', 'Simulation', 'Sports']","['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']","23 Aug, 2018",Codemasters,"Codemasters, Electronic Arts",F1 2018,27.68,49.81,75.69
714010,Aimlabs,90,15347de11efc127539c388e585af9e92d10d5189,True,,True,,User1,1.5,0.07,,,,,,,Aimlabs,game,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Free To Play']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'In-App Purchases', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor']","16 Jun, 2023",Statespace,Statespace,Aimlabs,5.14,0.0,35.99
920490,Driver Booster for Steam,14,94884ac2921d269ded69fe4a9f478c3a85fb45b8,,,,,User1,0.2,0.0,,,,,,,Driver Booster for Steam,game,['Utilities'],['In-App Purchases'],"1 Nov, 2018",IObit,IObit,Driver Booster for Steam,,,
943260,Stranded Sails - Explorers of the Cursed Islands,0,64e5d9497639cc56f5ec188cccbc09a8ea3adafd,True,,True,,User1,0.0,0.0,,,,,,,Stranded Sails - Explorers of the Cursed Islands,game,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","17 Oct, 2019",Alchemist Interactive,rokaplay,Stranded Sails - Explorers of the Cursed Islands,,,
945360,Among Us,924,b82c3f46da8f3c918e1c9e0d18bd6fa8fcef6801,True,,,,User1,15.4,0.0,,,,,,,Among Us,game,['Casual'],"['Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","16 Nov, 2018",Innersloth,Innersloth,Among Us,8.09,15.47,28.45
948350,Royal Booty Quest,0,f06867ea4fd4c268cfb17544f8787a6c87496ccc,True,,,,User1,0.0,0.0,,,,,,,Royal Booty Quest,game,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Partial Controller Support', 'Remote Play Together', 'Family Sharing']","24 Feb, 2023",,,Royal Booty Quest,0.0,0.0,0.0
973580,Sniper Ghost Warrior Contracts,3118,3519b24cf69525f64e262d8791dff1cb650069e5,True,"[2, 5]",,,User1,52.0,0.45,,,,,,,Sniper Ghost Warrior Contracts,game,['Action'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","22 Nov, 2019",CI Games,CI Games,Sniper Ghost Warrior Contracts,12.22,15.88,27.04
1021770, Wanba Warriors,0,e3e26f0a89005134642c6b40c5e25a74f995713b,,,,,User1,0.0,0.0,,,,,,, Wanba Warriors,game,"['Action', 'Indie']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Full controller support', 'Steam Trading Cards', 'Remote Play Together', 'Family Sharing']","Mar 25, 2020",Wanba Studio,"Wanba Studio, Wave Games",,,,
1026820,Coloring Game,27,8f073d6dcb9dd54edf46eb63424517e4e2f1cb08,True,,,,User1,0.4,0.012903225806451613,,,,,,,Coloring Game,game,"['Casual', 'Indie', 'Free To Play']","['Single-player', 'Steam Achievements', 'Steam Cloud']","12 Apr, 2019",L. Stotch,L. Stotch,Coloring Game,10.6,17.48,117.16
1085510,Garfield Kart - Furious Racing,5,dbb7640f3d7b8027eadf708d899031390b1fe694,True,,True,,User1,0.1,0.0,,,,,,,Garfield Kart - Furious Racing,game,['Racing'],"['Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']","6 Nov, 2019",Artefacts Studio,Microids,Garfield Kart - Furious Racing,2.15,5.17,11.18
1097150,Fall Guys,4327,6c027709b9eb1417c993bc7d513b97b232002368,True,,,,User1,72.1,0.9411764705882353,,,,,,,Fall Guys,game,"['Action', 'Casual', 'Indie', 'Massively Multiplayer', 'Sports']","['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet']","3 Aug, 2020",Mediatonic,,Fall Guys,9.57,31.85,93.49
1128810,RISK: Global Domination,374,ecc6f7301e88a88e93edec1a3d4ddcc7ec9c5335,True,,,,User1,6.2,0.32727272727272727,,,,,,,RISK: Global Domination,game,"['Casual', 'Strategy', 'Free To Play']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']","19 Feb, 2020",SMG Studio,SMG Studio,RISK: Global Domination,16.07,21.42,34.31
1134570,F1 2021,1284,6c4fec6f3465804f20b838fe1268a65ed4aafbf8,True,,,,User1,21.4,0.1,,,,,,,F1® 2021,game,"['Racing', 'Simulation', 'Sports']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'In-App Purchases', 'Steam Cloud', 'Family Sharing']","15 Jul, 2021",Codemasters,Electronic Arts,F1® 2021,,,
1136160,Internet Cafe Simulator,0,8cd8224a58003e633b24f79c8ac6afe95caf4f7c,True,"[1, 5]",,,User1,0.0,0.0,,,,,,,Internet Cafe Simulator,game,"['Adventure', 'Indie', 'Simulation']","['Single-player', 'Steam Achievements', 'Family Sharing']","25 Oct, 2019",Cheesecake Dev,Cheesecake Dev,Internet Cafe Simulator,6.04,6.06,7.37
1089350,NBA 2K20,212,cf770a436cd5f8ba8906274b806efed0d819dd52,True,,,,User1,3.5,0.1,,,,,,,NBA 2K20,game,"['Simulation', 'Sports']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","6 Sep, 2019",Visual Concepts,2K,NBA 2K20,50.39,120.95,301.77
310560,DiRT Rally,87,6af1249ba4f9c521ce981ee040ffa3b9ca603911,True,,,,User1,1.4,0.023529411764705882,,,,,,,DiRT Rally,game,"['Racing', 'Simulation', 'Sports']","['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'VR Supported', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","7 Dec, 2015","Codemasters, Feral Interactive (Linux), Feral Interactive (Mac)","Codemasters, Feral Interactive (Linux), Feral Interactive (Mac), Electronic Arts",,,,
1172470,Apex Legends,1484,6cc35932af780289ae3d8d5cdbfe9cd545decad2,True,,,,User1,24.7,0.4166666666666667,,,,,,,Apex Legends™,game,"['Action', 'Adventure', 'Free To Play']","['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Chat Speech-to-text', 'Playable without Timed Input']","4 Nov, 2020",Respawn,Electronic Arts,Apex Legends™,,,
1173370,Slapshot: Rebound,0,674676fb4ba48e60020869d8f5fcef1e3c1a3014,True,,,,User1,0.0,0.0,,,,,,,Slapshot: Rebound,game,"['Action', 'Casual', 'Indie', 'Sports', 'Free To Play']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support', 'Stats']","11 Apr, 2024",Oddshot Games,Oddshot Games,Slapshot: Rebound,5.96,0.0,12.0
1184140,KartRider: Drift,0,a927291ddc309b89846521a61a7ca04db03086f9,,,,,User1,0.0,0.0,,,,,,,KartRider: Drift,game,['Racing'],"['Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'In-App Purchases', 'Partial Controller Support', 'Family Sharing']","9 Jan, 2023",NEXON Korea Corporation,Nexon America Inc.,KartRider: Drift,29.0,0.0,37.22
231430,Company of Heroes 2,19,5e7e1866fb4f33a17393b0441cd1c750dbd91c5f,True,,,,User1,0.3,0.0,,,,,,,Company of Heroes 2,game,['Strategy'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Family Sharing']","25 Jun, 2013","Relic Entertainment, Feral Interactive (Mac), Feral Interactive (Linux)","Relic Entertainment, Feral Interactive (Mac), Feral Interactive (Linux)",Company of Heroes 2,15.51,24.85,64.01
996470,eFootball PES 2020,0,0fba959dc0c76678c22910546818f705bb6fc6f5,,,,,User1,0.0,0.0,,,,,,,eFootball  PES 2020,game,['Sports'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'In-App Purchases', 'Partial Controller Support', 'Family Sharing']","10 Sep, 2019",Konami Digital Entertainment,Konami Digital Entertainment,,,,
489520,Minion Masters,0,ad87d123224d786a413a6021ddaf9257e26c0a28,True,,,,User1,0.0,0.0,,,,,,,Minion Masters,game,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy', 'Free To Play']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Remote Play on Tablet']","24 May, 2019",BetaDwarf,BetaDwarf,Minion Masters,4.45,57.17,110.91
232770,POSTAL,0,cc74f7112ea3820e6f08eb580a03d7b37325e51c,True,"[2, 5]",,,User1,0.0,0.0,,,,,,,POSTAL,game,"['Action', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Family Sharing']","14 Nov, 1997",Running With Scissors,Running With Scissors,,,,
582660,Black Desert,668,bf5ccace0a692720984827bf042143d0d4b28a42,,"[1, 5]",,,User1,11.1,0.0,,,,,,,Black Desert,game,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']","['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support']","24 May, 2017",Pearl Abyss,Pearl Abyss,Black Desert,93.23,287.31,2060.45
1261040,Streamer Life Simulator,0,7d81e6aaeb36bc81177c6f54a42c679a2e192b89,True,"[1, 5]",,,User1,0.0,0.0,,,,,,,Streamer Life Simulator,game,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Family Sharing']","21 Aug, 2020",Cheesecake Dev,Cheesecake Dev,Streamer Life Simulator,9.37,10.49,18.37
1261520,Asterix & Obelix XXL,0,45500644b299641967fe57cf57bf76d0512badd1,True,,,,User1,0.0,0.0,,,,,,,Asterix & Obelix XXL: Romastered,game,"['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Family Sharing']","22 Oct, 2020",OSome Studio,Microids,Asterix & Obelix XXL: Romastered,9.19,10.67,14.01
555000,GOAT OF DUTY,39,db089f15dc9d6efaa71611985c9826641acc2170,True,"[2, 5]",True,,User1,0.6,0.03225806451612903,,,,,,,GOAT OF DUTY,game,"['Action', 'Early Access']","['Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","Jul 10, 2019",34BigThings srl,🚀 Raiser Games,GOAT OF DUTY,,,
797410,Headsnatchers,0,e627364cba9089135968dd42c31450989ec9fb91,True,,,,User1,0.0,0.0,,,,,,,Headsnatchers,game,"['Action', 'Casual', 'Indie', 'Sports']","['Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","7 Nov, 2019",IguanaBee,Iceberg Interactive,Headsnatchers,0.86,3.27,10.67
442070,Drawful 2,0,a2aab99a9ec657f817aff247593b3310cae44288,True,,,,User1,0.0,0.0,,,,,,,Drawful 2,game,"['Casual', 'Indie', 'Strategy']","['Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","20 Jun, 2016","Jackbox Games, Inc.","Jackbox Games, Inc.",Drawful 2,1.36,6.34,6.51
289690,Lara Croft and the Temple of Osiris,0,920993a056262fb03a012c34ac9766350901021c,True,,,,User1,0.0,0.0,,,,,,,LARA CROFT AND THE TEMPLE OF OSIRIS™,game,"['Action', 'Adventure']","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","8 Dec, 2014",Crystal Dynamics,Crystal Dynamics,LARA CROFT AND THE TEMPLE OF OSIRIS™,,,
822550,2DGameManias Taken,0,e77813fdeccd1a0601942d41c1d8612c19b8e1f2,True,,,,User1,0.0,0.0,,,,,,,2DGameManias Taken,game,"['Action', 'Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Partial Controller Support']","4 May, 2018",2DGameMania,2DGameMania,2DGameManias Taken,0.0,0.0,0.0
1282150,SpongeBob SquarePants: The Cosmic Shake,128,03470659fca0183701b7cb5c130838f19b24c2f5,True,,,,User1,2.1,0.18181818181818182,,,,,,,SpongeBob SquarePants: The Cosmic Shake,game,['Action'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","31 Jan, 2023",Purple Lamp,THQ Nordic,SpongeBob SquarePants: The Cosmic Shake,7.05,9.21,14.64
